accenumb,agent_id,doi,sowing_date,beginning_of_heading_date,date_of_heading,end_of_heading_date,plant_height,thousand_kernel_weight,sowing_-_beginning_of_heading,sowing_-_end_of_heading,sowing_-_end_of_flowering,beginning_of_heading-end_of_heading,beginning_of_heading-end_of_flowering,end_of_heading-end_of_flowering,name,description,campaign,beginning_of_heading,end_of_heading
22971,NA,NA,19840418,NA,NA,19840625,130.2,38.2,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
22973,NA,NA,19840418,NA,NA,19840621,111,36.1,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
22974,NA,NA,19840418,NA,NA,19840624,121,37.1,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
22976,NA,NA,19840418,NA,NA,19840622,107,41,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,173
22977,NA,NA,19840418,NA,NA,19840621,80,35.8,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
22979,NA,NA,19840418,NA,NA,19840625,96,28.4,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
22980,NA,NA,19840418,NA,NA,19840628,98,28.7,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
22981,NA,NA,19840418,NA,NA,19840616,110,49.5,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
22983,NA,NA,19840418,NA,NA,19840622,105,39.2,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,173
22986,NA,NA,19840418,NA,NA,19840628,125,46.2,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
22987,NA,NA,19840418,NA,NA,19840627,90,35.5,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
22989,NA,NA,19840418,NA,NA,19840629,117,46,NA,72,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,180
22989,NA,NA,19840418,NA,NA,19840705,131,43.3,NA,78,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,186
22990,NA,NA,19840418,NA,NA,19840625,126,38.3,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
22991,NA,NA,19840418,NA,NA,19840629,127,45.5,NA,72,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,180
22993,NA,NA,19840418,NA,NA,19840621,105.7,41.6,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
22994,NA,NA,19840418,NA,NA,19840627,118,40.4,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
22998,NA,NA,19840418,NA,NA,19840616,73,43.9,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
22999,NA,NA,19840418,NA,NA,19840711,84.2,38.8,NA,84,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,192
23000,NA,NA,19840418,NA,NA,19840619,77,49.9,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,170
23000,NA,NA,19840418,NA,NA,19840624,127.7,46.9,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23003,NA,NA,19840418,NA,NA,19840624,89,31.1,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23004,NA,NA,19840418,NA,NA,19840625,110,37.5,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23005,NA,NA,19840418,NA,NA,19840621,94,37.3,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23006,NA,NA,19840418,NA,NA,19840621,108,39.2,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23007,NA,NA,19840418,NA,NA,19840628,70,32.2,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23009,NA,NA,19840418,NA,NA,19840623,110,48.9,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23010,NA,NA,19840418,NA,NA,19840623,96,25.1,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23010,NA,NA,19840418,NA,NA,19840624,92.5,28.2,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23011,NA,NA,19840418,NA,NA,19840703,123,46.7,NA,76,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,184
23012,NA,NA,19840418,NA,NA,19840624,125,40.8,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23013,NA,NA,19840418,NA,NA,19840704,98,44.3,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,185
23014,NA,NA,19840418,NA,NA,19840616,97,34.5,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
23015,NA,NA,19840418,NA,NA,19840621,92.5,54.6,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23017,NA,NA,19840418,NA,NA,19840625,117,42.6,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23018,NA,NA,19840418,NA,NA,19840616,67,45.1,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
23019,NA,NA,19840418,NA,NA,19840701,116,36.8,NA,74,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,182
23020,NA,NA,19840418,NA,NA,19840624,110,38.2,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23020,NA,NA,19840419,NA,NA,19840628,97,43.6,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23021,NA,NA,19840418,NA,NA,19840622,110,42.8,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,173
23022,NA,NA,19840418,NA,NA,19840627,85,38.3,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
23023,NA,NA,19840418,NA,NA,19840616,93.2,40.2,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
23024,NA,NA,19840418,NA,NA,19840622,107.7,44.3,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,173
23026,NA,NA,19840418,NA,NA,19840624,94.2,45.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23027,NA,NA,19840418,NA,NA,19840623,86,40.8,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23028,NA,NA,19840418,NA,NA,19840711,103,35,NA,84,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,192
23029,NA,NA,19840418,NA,NA,19840624,106.2,38,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23030,NA,NA,19840418,NA,NA,19840624,101.5,39.3,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23034,NA,NA,19840418,NA,NA,19840624,106.7,28.7,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23034,NA,NA,19840418,NA,NA,19840624,102,37.2,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23037,NA,NA,19840418,NA,NA,19840624,85,40.3,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23037,NA,NA,19840418,NA,NA,19840625,98.2,37.5,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23039,NA,NA,19840418,NA,NA,19840616,98,43.5,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
23039,NA,NA,19840418,NA,NA,19840616,102.5,48.2,NA,59,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,167
23040,NA,NA,19840418,NA,NA,19840622,115,40.3,NA,65,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,173
23043,NA,NA,19840418,NA,NA,19840623,108.7,37.6,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23044,NA,NA,19840418,NA,NA,19840714,113,34,NA,87,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,195
23045,NA,NA,19840418,NA,NA,19840610,119.7,36.1,NA,53,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,161
23047,NA,NA,19840418,NA,NA,19840713,97.7,35.4,NA,86,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,194
23047,NA,NA,19840418,NA,NA,19840713,94.2,35.9,NA,86,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,194
23049,NA,NA,19840418,NA,NA,19840703,113.2,28.8,NA,76,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,184
23051,NA,NA,19840418,NA,NA,19840625,123.7,33.4,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23052,NA,NA,19840418,NA,NA,19840625,107.2,36.7,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23053,NA,NA,19840418,NA,NA,19840623,118.2,38.2,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23054,NA,NA,19840418,NA,NA,19840626,82.5,28.8,NA,69,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,177
23055,NA,NA,19840418,NA,NA,19840625,122,33.9,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23056,NA,NA,19840418,NA,NA,19840709,116.7,41.4,NA,82,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,190
23057,NA,NA,19840418,NA,NA,19840628,110.2,33.4,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23058,NA,NA,19840418,NA,NA,19840627,112.7,38.2,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
23059,NA,NA,19840418,NA,NA,19840628,110.7,33.7,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23060,NA,NA,19840418,NA,NA,19840727,120,34.5,NA,100,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,208
23061,NA,NA,19840418,NA,NA,19840619,110.2,49.5,NA,62,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,170
23063,NA,NA,19840418,NA,NA,19840620,90.5,37.3,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,171
23064,NA,NA,19840418,NA,NA,19840626,85,43,NA,69,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,177
23065,NA,NA,19840418,NA,NA,19840627,127,36.1,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
23067,NA,NA,19840418,NA,NA,19840711,125.2,36.8,NA,84,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,192
23068,NA,NA,19840418,NA,NA,19840711,117,35.2,NA,84,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,192
23069,NA,NA,19840418,NA,NA,19840613,123.5,28.1,NA,56,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,164
23070,NA,NA,19840418,NA,NA,19840624,110.2,42.2,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23071,NA,NA,19840418,NA,NA,19840628,112,32.9,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23072,NA,NA,19840418,NA,NA,19840621,116.2,41.6,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23074,NA,NA,19840418,NA,NA,19840702,121.5,45.3,NA,75,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,183
23076,NA,NA,19840418,NA,NA,19840628,131,37.9,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23077,NA,NA,19840418,NA,NA,19840624,121,40.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23077,NA,NA,19840418,NA,NA,19840624,112,42.3,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23078,NA,NA,19840418,NA,NA,19840630,124,42.6,NA,73,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,181
23080,NA,NA,19840418,NA,NA,19840624,111,36.7,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23083,NA,NA,19840418,NA,NA,19840624,112.5,45.3,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23087,NA,NA,19840418,NA,NA,19840624,105,36.3,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23089,NA,NA,19840418,NA,NA,19840621,69,38.2,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23089,NA,NA,19840418,NA,NA,19840623,60,35.4,NA,66,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,174
23090,NA,NA,19840418,NA,NA,19840704,104,32.3,NA,77,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,185
23096,NA,NA,19840418,NA,NA,19840628,106,34.2,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23096,NA,NA,19840418,NA,NA,19840702,130,36.8,NA,75,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,183
23097,NA,NA,19840418,NA,NA,19840624,122.5,46.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23097,NA,NA,19840418,NA,NA,19840625,87,37.6,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23097,NA,NA,19840418,NA,NA,19840627,92.2,45.1,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
23099,NA,NA,19840418,NA,NA,19840620,84,41.6,NA,63,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,171
23099,NA,NA,19840418,NA,NA,19840621,97.5,45.6,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23100,NA,NA,19840418,NA,NA,19840701,115.5,35.1,NA,74,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,182
23100,NA,NA,19840418,NA,NA,19840703,132,40.1,NA,76,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,184
23103,NA,NA,19840418,NA,NA,19840625,103,51.4,NA,68,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,176
23104,NA,NA,19840418,NA,NA,19840624,103,51.6,NA,67,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,175
23105,NA,NA,19840418,NA,NA,19840621,108,40.1,NA,64,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,172
23106,NA,NA,19840419,NA,NA,19840629,110,35.8,NA,71,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,180
23107,NA,NA,19840419,NA,NA,19840628,116,40,NA,70,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,179
23108,NA,NA,19840419,NA,NA,19840627,118,30.3,NA,69,NA,NA,NA,NA,observation during multiplication,material multiplication and observation,1984-1984,NA,178
