experiment_id,instcode,genus,accenumb,agent_id,doi,days_to_heading,plant_height,thousand_kernel_weight,hectolitric_weight,dry_matter_yield,lodging,protein_content,starch_content,name,description,campaign,site_name,longitude,latitude,remarks
22199719,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199716,ROM002,Hordeum,COPF 2339,NA,NA,NA,NA,NA,NA,3534,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199704,ROM002,Hordeum,COPF 2390,NA,NA,186,59,NA,NA,1870,1,NA,NA,Brasov,Spring barley,1997-1997,Brasov,25.2039,44.4236,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,164,85,44.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,162,87,45,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,165,84,44,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,165,75,44.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,164,85,43.7,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,164,82,43.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199705,ROM002,Hordeum,COPF 2390,NA,NA,162,89,44.8,NA,NA,NA,NA,NA,Fundulea,Spring barley,1997-1997,Fundulea,26.3120,44.2752,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,165,85,NA,NA,7145,2,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,163,87,NA,NA,6248,1,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,166,84,NA,NA,6820,2,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,166,75,NA,NA,5832,3,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,166,82,NA,NA,5976,5,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,165,85,NA,NA,6640,3,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,165,82,NA,NA,6040,2,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,165,83,NA,NA,6119,1,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,163,89,NA,NA,6285,5,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2390,NA,NA,189,59,45,57.2,3130,1,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199716,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,3097,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,2171,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,160,84,NA,NA,5802,7,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,160,78,NA,NA,6427,6,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,162,89,NA,NA,6361,2,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,161,89,NA,NA,6730,6,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,163,89,NA,NA,6285,5,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,162,84,NA,NA,6668,6,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,163,82,NA,NA,6769,7,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,162,81,NA,NA,7949,5,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199704,ROM002,Hordeum,COPF 2406,NA,NA,185,64,NA,NA,2590,1,NA,NA,Brasov,Spring barley,1997-1997,Brasov,25.2039,44.4236,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,160,77,NA,NA,6630,7,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,157,92,NA,NA,6789,5,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,161,87,NA,NA,6617,6,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,161,85,NA,NA,6377,8,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,160,86,NA,NA,6612,6,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,160,78,NA,NA,6427,6,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,161,89,NA,NA,6730,6,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199709,ROM002,Hordeum,COPF 2406,NA,NA,189,57,44,58.3,3219,1,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199716,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,3656,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,3407,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,3200,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,160,77,NA,NA,6630,7,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,160,80,NA,NA,6303,7,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,163,87,NA,NA,6248,1,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,180,92,NA,NA,6789,5,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,166,84,NA,NA,6820,2,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,161,87,NA,NA,6617,6,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,161,82,NA,NA,6677,5,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,166,75,NA,NA,5832,3,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,160,87,NA,NA,6127,7,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,166,82,NA,NA,5976,5,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,161,85,NA,NA,6377,8,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,161,93,NA,NA,6619,4,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199719,ROM002,Hordeum,COPF 2406,NA,NA,165,85,NA,NA,6640,3,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199709,ROM002,Hordeum,COPF 2410,NA,NA,162,81,NA,NA,7949,5,NA,NA,Miercurea Ciuc,Spring barley,1997-1997,Miercurea Ciuc,25.4800,46.2100,NA
22199716,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,2860,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,2334,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199716,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,Suceava,Spring barley,1997-1997,Suceava,26.1520,47.3950,NA
22199719,ROM002,Hordeum,COPF 2410,NA,NA,165,83,NA,NA,6119,1,NA,NA,Turda,Spring barley,1997-1997,Turda,23.7792,46.5708,NA
22199804,ROM002,Hordeum,COPF 2003,NA,NA,162,83,NA,NA,5389,1,NA,NA,Brasov,Spring barley,1998-1998,Brasov,25.2039,44.4236,NA
22199809,ROM002,Hordeum,COPF 2003,NA,NA,168,75,45,67.2,4567,1,NA,NA,Miercurea Ciuc,Spring barley,1998-1998,Miercurea Ciuc,25.4800,46.2100,NA
22199816,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,4048,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,4131,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,4689,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,130,84,NA,NA,5059,6,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,130,86,NA,NA,4313,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,130,82,NA,NA,4624,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,130,90,NA,NA,4865,7,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,130,82,NA,NA,3417,4,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,155,84,NA,NA,5059,6,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,155,86,NA,NA,4313,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,82,NA,NA,4624,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,90,NA,NA,4865,7,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,82,NA,NA,3417,4,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,80,NA,NA,4552,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,79,NA,NA,4768,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,76,NA,NA,4304,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,157,72,NA,NA,4351,3,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2003,NA,NA,156,73,NA,NA,3387,3,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199804,ROM002,Hordeum,COPF 2006,NA,NA,164,88,NA,NA,5581,2,NA,NA,Brasov,Spring barley,1998-1998,Brasov,25.2039,44.4236,NA
22199816,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,4626,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,3959,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,3678,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,3987,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199819,ROM002,Hordeum,COPF 2006,NA,NA,157,77,NA,NA,4484,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2006,NA,NA,158,76,NA,NA,4558,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2006,NA,NA,157,79,NA,NA,4602,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2006,NA,NA,157,77,NA,NA,4023,6,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2006,NA,NA,157,65,NA,NA,2940,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199816,ROM002,Hordeum,COPF 2334,NA,NA,NA,NA,NA,NA,2481,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2339,NA,NA,NA,NA,NA,NA,4174,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199804,ROM002,Hordeum,COPF 2390,NA,NA,166,75,NA,NA,4052,2,NA,NA,Brasov,Spring barley,1998-1998,Brasov,25.2039,44.4236,NA
22199805,ROM002,Hordeum,COPF 2390,NA,NA,157,80,42.2,NA,NA,NA,NA,NA,Fundulea,Spring barley,1998-1998,Fundulea,26.3120,44.2752,NA
22199809,ROM002,Hordeum,COPF 2390,NA,NA,171,80,44.2,66.4,3602,1,NA,NA,Miercurea Ciuc,Spring barley,1998-1998,Miercurea Ciuc,25.4800,46.2100,NA
22199816,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,3154,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2390,NA,NA,NA,NA,NA,NA,2872,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,130,79,NA,NA,4387,6,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,130,81,NA,NA,4354,2,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,130,84,NA,NA,4424,3,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,130,80,NA,NA,4902,2,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,130,80,NA,NA,3658,NA,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,154,79,NA,NA,4387,6,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,153,81,NA,NA,4354,2,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,157,84,NA,NA,4424,3,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,157,80,NA,NA,4902,2,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,156,80,NA,NA,3658,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,156,77,NA,NA,3923,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,156,73,NA,NA,4409,5,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,155,74,NA,NA,4050,4,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,155,75,NA,NA,3919,5,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2390,NA,NA,155,69,NA,NA,3249,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199804,ROM002,Hordeum,COPF 2406,NA,NA,163,81,NA,NA,5982,3,NA,NA,Brasov,Spring barley,1998-1998,Brasov,25.2039,44.4236,NA
22199809,ROM002,Hordeum,COPF 2406,NA,NA,171,74,46.6,67.2,3964,1,NA,NA,Miercurea Ciuc,Spring barley,1998-1998,Miercurea Ciuc,25.4800,46.2100,NA
22199809,ROM002,Hordeum,COPF 2406,NA,NA,171,66,44.2,67.7,4204,1,NA,NA,Miercurea Ciuc,Spring barley,1998-1998,Miercurea Ciuc,25.4800,46.2100,NA
22199816,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,4411,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,3706,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2406,NA,NA,NA,NA,NA,NA,4223,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,130,79,NA,NA,4843,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,130,76,NA,NA,3917,4,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,130,81,NA,NA,4620,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,130,83,NA,NA,4523,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,130,82,NA,NA,3574,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,154,79,NA,NA,4843,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,153,76,NA,NA,3917,4,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,157,81,NA,NA,4620,9,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,157,83,NA,NA,4523,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,156,82,NA,NA,3574,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,157,78,NA,NA,3990,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,157,77,NA,NA,4272,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,157,80,NA,NA,4338,8,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,156,76,NA,NA,4337,3,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199819,ROM002,Hordeum,COPF 2406,NA,NA,156,73,NA,NA,3109,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199816,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,3860,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,3785,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199816,ROM002,Hordeum,COPF 2410,NA,NA,NA,NA,NA,NA,3614,NA,NA,NA,Suceava,Spring barley,1998-1998,Suceava,26.1520,47.3950,NA
22199819,ROM002,Hordeum,COPF 2410,NA,NA,155,72,NA,NA,2886,1,NA,NA,Turda,Spring barley,1998-1998,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2001,NA,NA,154,76,NA,NA,3354,2,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199916,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,4256,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,5184,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2003,NA,NA,NA,NA,NA,NA,4674,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,NA,80,NA,NA,4552,8,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,NA,79,NA,NA,4768,8,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,NA,76,NA,NA,4304,8,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,NA,72,NA,NA,4351,3,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,NA,73,NA,NA,3387,3,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,83,NA,NA,2736,4,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,82,NA,NA,3015,4,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,82,NA,NA,2880,3,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,83,NA,NA,3258,3,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,84,NA,NA,2979,4,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,79,NA,NA,2501,4,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199919,ROM002,Hordeum,COPF 2003,NA,NA,157,88,NA,NA,2968,3,NA,NA,Turda,Spring barley,1999-1999,Turda,23.7792,46.5708,NA
22199916,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,4686,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,5275,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,5697,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,5388,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
22199916,ROM002,Hordeum,COPF 2006,NA,NA,NA,NA,NA,NA,5415,NA,NA,NA,Suceava,Spring barley,1999-1999,Suceava,26.1520,47.3950,NA
