accenumb,campaign,days_to_heading,plant_height,thousand_kernel_weight,powdery_mildew,leaf_rust,yellow_rust,septoria_tritici_ssp,protein_content,sds_sedimentation_volume
TA01125,2020-2021,129,130,57,NA,NA,NA,NA,NA,NA
TA01126,2020-2021,130,110,40,NA,NA,NA,NA,NA,NA
TA01127,2020-2021,130,130,53,NA,NA,NA,NA,NA,NA
TA01128,2020-2021,136,153,55.5,NA,NA,NA,NA,NA,NA
TA01129,2020-2021,123,85,42.5,NA,NA,NA,NA,NA,NA
TA01130,2020-2021,118,72,48,NA,NA,NA,NA,NA,NA
TA01131,2020-2021,122,120,56.5,NA,NA,NA,NA,NA,NA
TA01132,2020-2021,122,115,57,NA,NA,NA,NA,NA,NA
TA01133,2020-2021,121,89,48,NA,NA,NA,NA,NA,NA
TA01134,2020-2021,132,133,54.5,NA,NA,NA,NA,NA,NA
TA01135,2020-2021,130,148,54.5,NA,NA,NA,NA,NA,NA
TA01136,2020-2021,132,142,51.5,NA,NA,NA,NA,NA,NA
TA01137,2020-2021,135,93,47,NA,NA,NA,NA,NA,NA
TA01142,2020-2021,123,97,44.5,NA,NA,NA,NA,NA,NA
TA01143,2020-2021,121,70,45.5,NA,NA,NA,NA,NA,NA
TA01144,2020-2021,129,120,57,NA,NA,NA,NA,NA,NA
TA01145,2020-2021,129,125,53.5,NA,NA,NA,NA,NA,NA
TA01146,2020-2021,129,128,53.5,NA,NA,NA,NA,NA,NA
TA01147,2020-2021,121,86,52,NA,NA,NA,NA,NA,NA
TA01148,2020-2021,123,74,43,NA,NA,NA,NA,NA,NA
TA01149,2020-2021,133,148,53.5,NA,NA,NA,NA,NA,NA
TA01150,2020-2021,122,98,54.5,NA,NA,NA,NA,NA,NA
TA01151,2020-2021,128,106,51.5,NA,NA,NA,NA,NA,NA
TA01152,2020-2021,132,113,39,NA,NA,NA,NA,NA,NA
TA01153,2020-2021,118,98,39,NA,NA,NA,NA,NA,NA
TA01154,2020-2021,140,162,53,NA,NA,NA,NA,NA,NA
TA01156,2020-2021,130,98,50,NA,NA,NA,NA,NA,NA
TA01157,2020-2021,122,91,41.5,NA,NA,NA,NA,NA,NA
TA01159,2020-2021,137,106,41,NA,NA,NA,NA,NA,NA
TA01161,2020-2021,125,95,42.5,NA,NA,NA,NA,NA,NA
TA01162,2020-2021,124,86,40.5,NA,NA,NA,NA,NA,NA
TA01163,2020-2021,124,68,36.5,NA,NA,NA,NA,NA,NA
TA01165,2020-2021,121,80,47,NA,NA,NA,NA,NA,NA
TA01166,2020-2021,126,78,41,NA,NA,NA,NA,NA,NA
TA01167,2020-2021,122,88,37.5,NA,NA,NA,NA,NA,NA
TA01168,2020-2021,123,85,40,NA,NA,NA,NA,NA,NA
TA01170,2020-2021,114,93,48.5,NA,NA,NA,NA,NA,NA
TA01171,2020-2021,119,96,52,NA,NA,NA,NA,NA,NA
TA01172,2020-2021,115,87,46.5,NA,NA,NA,NA,NA,NA
TA01173,2020-2021,134,135,51,NA,NA,NA,NA,NA,NA
TA01174,2020-2021,131,140,55,NA,NA,NA,NA,NA,NA
TA01175,2020-2021,131,145,52,NA,NA,NA,NA,NA,NA
TA01178,2020-2021,123,85,50.5,NA,NA,NA,NA,NA,NA
TA01179,2020-2021,121,88,54,NA,NA,NA,NA,NA,NA
TA01180,2020-2021,122,75,49.5,NA,NA,NA,NA,NA,NA
TA01183,2020-2021,126,120,51.6,NA,NA,NA,NA,NA,NA
TA01184,2020-2021,134,129,50,NA,NA,NA,NA,NA,NA
TA01185,2020-2021,132,127,43,NA,NA,NA,NA,NA,NA
TA01186,2020-2021,138,135,51.5,NA,NA,NA,NA,NA,NA
TA01187,2020-2021,136,145,49,NA,NA,NA,NA,NA,NA
TA01188,2020-2021,136,161,32.5,NA,NA,NA,NA,NA,NA
TA01189,2020-2021,130,66,32.5,NA,NA,NA,NA,NA,NA
TA01190,2020-2021,123,84,44.5,NA,NA,NA,NA,NA,NA
TA01191,2020-2021,122,92,49.5,NA,NA,NA,NA,NA,NA
TA01192,2020-2021,125,80,41.5,NA,NA,NA,NA,NA,NA
TA01193,2020-2021,128,80,43,NA,NA,NA,NA,NA,NA
TA01194,2020-2021,122,75,38,NA,NA,NA,NA,NA,NA
TA01195,2020-2021,126,70,38.5,NA,NA,NA,NA,NA,NA
TA01196,2020-2021,131,76,46.5,NA,NA,NA,NA,NA,NA
TA01197,2020-2021,125,115,44,NA,NA,NA,NA,NA,NA
TA01198,2020-2021,126,105,42.5,NA,NA,NA,NA,NA,NA
TA01199,2020-2021,138,120,47,NA,NA,NA,NA,NA,NA
TA01204,2020-2021,122,102,49.5,NA,NA,NA,NA,NA,NA
TA01205,2020-2021,127,70,45.5,NA,NA,NA,NA,NA,NA
TA01206,2020-2021,123,64,43,NA,NA,NA,NA,NA,NA
TA01207,2020-2021,130,100,46.5,NA,NA,NA,NA,NA,NA
TA01208,2020-2021,126,105,51,NA,NA,NA,NA,NA,NA
TA01209,2020-2021,127,106,49.5,NA,NA,NA,NA,NA,NA
TA01210,2020-2021,126,109,52,NA,NA,NA,NA,NA,NA
TA01211,2020-2021,127,120,57,NA,NA,NA,NA,NA,NA
TA01212,2020-2021,128,128,60.5,NA,NA,NA,NA,NA,NA
TA01213,2020-2021,123,74,39.5,NA,NA,NA,NA,NA,NA
TA01215,2020-2021,125,119,53.5,NA,NA,NA,NA,NA,NA
TA01216,2020-2021,135,117,56,NA,NA,NA,NA,NA,NA
TA01217,2020-2021,132,124,39,NA,NA,NA,NA,NA,NA
TA01218,2020-2021,133,124,43,NA,NA,NA,NA,NA,NA
TA01220,2020-2021,119,114,50,NA,NA,NA,NA,NA,NA
TA01222,2020-2021,135,117,44,NA,NA,NA,NA,NA,NA
TA01223,2020-2021,134,120,44.5,NA,NA,NA,NA,NA,NA
TA01225,2020-2021,122,72,41.5,NA,NA,NA,NA,NA,NA
TA01226,2020-2021,115,66,47,NA,NA,NA,NA,NA,NA
TA01228,2020-2021,118,105,45.5,NA,NA,NA,NA,NA,NA
TA01229,2020-2021,131,117,59.5,NA,NA,NA,NA,NA,NA
TA01231,2020-2021,140,93,44.5,NA,NA,NA,NA,NA,NA
TA01322,2020-2021,134,143,58,NA,NA,NA,NA,NA,NA
TA01323,2020-2021,122,78,56.5,NA,NA,NA,NA,NA,NA
TA01324,2020-2021,122,78,59.5,NA,NA,NA,NA,NA,NA
TA01325,2020-2021,122,68,58.5,NA,NA,NA,NA,NA,NA
TA01336,2020-2021,137,120,55,NA,NA,NA,NA,NA,NA
TA01337,2020-2021,142,118,45,NA,NA,NA,NA,NA,NA
TA01340,2020-2021,125,98,36,NA,NA,NA,NA,NA,NA
TA01348,2020-2021,119,83,46.5,NA,NA,NA,NA,NA,NA
TA01353,2020-2021,117,76,40,NA,NA,NA,NA,NA,NA
TA01437,2020-2021,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA01438,2020-2021,123,92,38,NA,NA,NA,NA,NA,NA
TA01439,2020-2021,130,130,55.15,NA,NA,NA,NA,NA,NA
TA01440,2020-2021,138,148,NA,NA,NA,NA,NA,NA,NA
TA01441,2020-2021,130,143,NA,NA,NA,NA,NA,NA,NA
TA01442,2020-2021,134,138,NA,NA,NA,NA,NA,NA,NA
TA01443,2020-2021,137,140,NA,NA,NA,NA,NA,NA,NA
TA02003,2020-2021,122,77,42.5,NA,NA,NA,NA,NA,NA
TA02004,2020-2021,125,70,45,NA,NA,NA,NA,NA,NA
TA03408,2020-2021,115,95,53,NA,NA,NA,NA,NA,NA
TA04642,2020-2021,122,93,48.5,NA,NA,NA,NA,NA,NA
TA04705,2020-2021,117,88,59.5,NA,NA,NA,NA,NA,NA
TA04731,2020-2021,145,162,41,NA,NA,NA,NA,NA,NA
TA04732,2020-2021,137,119,40.5,NA,NA,NA,NA,NA,NA
TA05033,2020-2021,122,101,55,NA,NA,NA,NA,NA,NA
TA05048,2020-2021,121,127,42.5,NA,NA,NA,NA,NA,NA
TA05049,2020-2021,121,108,43.5,NA,NA,NA,NA,NA,NA
TA05051,2020-2021,126,95,46.5,NA,NA,NA,NA,NA,NA
TA05055,2020-2021,119,110,55,NA,NA,NA,NA,NA,NA
TA05056,2020-2021,112,82,52,NA,NA,NA,NA,NA,NA
TA05058,2020-2021,137,113,45.5,NA,NA,NA,NA,NA,NA
TA05059,2020-2021,132,73,41,NA,NA,NA,NA,NA,NA
TA05060,2020-2021,138,141,48,NA,NA,NA,NA,NA,NA
TA05061,2020-2021,123,98,76.5,NA,NA,NA,NA,NA,NA
TA05067,2020-2021,122,122,45.5,NA,NA,NA,NA,NA,NA
TA05068,2020-2021,142,138,42.5,NA,NA,NA,NA,NA,NA
TA05069,2020-2021,123,131,46.5,NA,NA,NA,NA,NA,NA
TA05070,2020-2021,135,150,58,NA,NA,NA,NA,NA,NA
TA05073,2020-2021,125,105,38,NA,NA,NA,NA,NA,NA
TA05077,2020-2021,130,130,53.15,NA,NA,NA,NA,NA,NA
TA05078,2020-2021,123,90,43,NA,NA,NA,NA,NA,NA
TA05081,2020-2021,111,72,50,NA,NA,NA,NA,NA,NA
TA05082,2020-2021,122,93,42.5,NA,NA,NA,NA,NA,NA
TA05084,2020-2021,122,97,45,NA,NA,NA,NA,NA,NA
TA05091,2020-2021,122,73,51,NA,NA,NA,NA,NA,NA
TA05092,2020-2021,122,87,50,NA,NA,NA,NA,NA,NA
TA05093,2020-2021,132,90,54,NA,NA,NA,NA,NA,NA
TA05094,2020-2021,136,115,45.5,NA,NA,NA,NA,NA,NA
TA05095,2020-2021,127,133,56.5,NA,NA,NA,NA,NA,NA
TA05099,2020-2021,125,120,45.5,NA,NA,NA,NA,NA,NA
TA05100,2020-2021,133,85,56.5,NA,NA,NA,NA,NA,NA
TA05105,2020-2021,132,80,46,NA,NA,NA,NA,NA,NA
TA05106,2020-2021,121,80,54,NA,NA,NA,NA,NA,NA
TA05110,2020-2021,123,123,55.5,NA,NA,NA,NA,NA,NA
TA05111,2020-2021,140,155,42.5,NA,NA,NA,NA,NA,NA
TA05117,2020-2021,119,110,50.5,NA,NA,NA,NA,NA,NA
TA05129,2020-2021,125,127,41,NA,NA,NA,NA,NA,NA
TA05132,2020-2021,135,152,32.5,NA,NA,NA,NA,NA,NA
TA05142,2020-2021,125,125,49.5,NA,NA,NA,NA,NA,NA
TA05143,2020-2021,120,85,44,NA,NA,NA,NA,NA,NA
TA05144,2020-2021,128,92,44,NA,NA,NA,NA,NA,NA
TA05145,2020-2021,120,84,40.5,NA,NA,NA,NA,NA,NA
TA05158,2020-2021,129,NA,49,NA,NA,NA,NA,NA,NA
TA05160,2020-2021,123,98,57,NA,NA,NA,NA,NA,NA
TA05161,2020-2021,119,92,50.4,NA,NA,NA,NA,NA,NA
TA05162,2020-2021,127,83,47,NA,NA,NA,NA,NA,NA
TA05164,2020-2021,113,95,36.5,NA,NA,NA,NA,NA,NA
TA05167,2020-2021,120,102,54,NA,NA,NA,NA,NA,NA
TA05170,2020-2021,132,130,54,NA,NA,NA,NA,NA,NA
TA05171,2020-2021,123,90,42.5,NA,NA,NA,NA,NA,NA
TA05173,2020-2021,122,132,53.5,NA,NA,NA,NA,NA,NA
TA05177,2020-2021,122,137,44,NA,NA,NA,NA,NA,NA
TA05178,2020-2021,122,105,51.5,NA,NA,NA,NA,NA,NA
TA05179,2020-2021,115,122,49,NA,NA,NA,NA,NA,NA
TA05189,2020-2021,133,105,44.5,NA,NA,NA,NA,NA,NA
TA05196,2020-2021,142,158,40,NA,NA,NA,NA,NA,NA
TA05197,2020-2021,131,138,48.5,NA,NA,NA,NA,NA,NA
TA05199,2020-2021,127,119,43.5,NA,NA,NA,NA,NA,NA
TA05210,2020-2021,123,115,45,NA,NA,NA,NA,NA,NA
TA05213,2020-2021,125,110,49,NA,NA,NA,NA,NA,NA
TA05222,2020-2021,121,85,47,NA,NA,NA,NA,NA,NA
TA05229,2020-2021,127,124,37.5,NA,NA,NA,NA,NA,NA
TA05230,2020-2021,119,109,48,NA,NA,NA,NA,NA,NA
TA05232,2020-2021,121,85,49.5,NA,NA,NA,NA,NA,NA
TA05233,2020-2021,121,128,55.5,NA,NA,NA,NA,NA,NA
TA05234,2020-2021,115,90,37.5,NA,NA,NA,NA,NA,NA
TA05265,2020-2021,121,86,53.5,NA,NA,NA,NA,NA,NA
TA05310,2020-2021,131,118,42.5,NA,NA,NA,NA,NA,NA
TA05312,2020-2021,115,100,50,NA,NA,NA,NA,NA,NA
TA05318,2020-2021,113,NA,60.5,NA,NA,NA,NA,NA,NA
TA05331,2020-2021,112,84,44.5,NA,NA,NA,NA,NA,NA
TA05335,2020-2021,124,93,42.5,NA,NA,NA,NA,NA,NA
TA05345,2020-2021,116,85,53.5,NA,NA,NA,NA,NA,NA
TA05346,2020-2021,122,79,43.5,NA,NA,NA,NA,NA,NA
TA05360,2020-2021,122,46,48,NA,NA,NA,NA,NA,NA
TA05362,2020-2021,135,114,54,NA,NA,NA,NA,NA,NA
TA05363,2020-2021,120,110,47.5,NA,NA,NA,NA,NA,NA
TA05364,2020-2021,121,95,49.5,NA,NA,NA,NA,NA,NA
TA05367,2020-2021,129,88,52.5,NA,NA,NA,NA,NA,NA
TA05368,2020-2021,125,75,45,NA,NA,NA,NA,NA,NA
TA05371,2020-2021,129,106,52,NA,NA,NA,NA,NA,NA
TA05372,2020-2021,126,80,55,NA,NA,NA,NA,NA,NA
TA05373,2020-2021,127,81,50.5,NA,NA,NA,NA,NA,NA
TA05379,2020-2021,123,84,44,NA,NA,NA,NA,NA,NA
TA05380,2020-2021,129,81,57.5,NA,NA,NA,NA,NA,NA
TA05381,2020-2021,129,84,51.5,NA,NA,NA,NA,NA,NA
TA05382,2020-2021,135,95,51.5,NA,NA,NA,NA,NA,NA
TA05396,2020-2021,122,71,48.5,NA,NA,NA,NA,NA,NA
TA05397,2020-2021,126,64,53.5,NA,NA,NA,NA,NA,NA
TA05398,2020-2021,139,89,46,NA,NA,NA,NA,NA,NA
TA05417,2020-2021,131,80,50,NA,NA,NA,NA,NA,NA
TA05418,2020-2021,130,87,50.5,NA,NA,NA,NA,NA,NA
TA05419,2020-2021,122,82,48,NA,NA,NA,NA,NA,NA
TA05420,2020-2021,122,84,53.5,NA,NA,NA,NA,NA,NA
TA05431,2020-2021,121,82,53,NA,NA,NA,NA,NA,NA
TA05432,2020-2021,130,125,51.5,NA,NA,NA,NA,NA,NA
TA00002,2021-2022,118,64,42,NA,NA,NA,NA,NA,NA
TA00004,2021-2022,115,57,42,NA,NA,NA,NA,NA,NA
TA00006,2021-2022,122,87,45,NA,NA,NA,NA,NA,NA
TA00007,2021-2022,118,110,41.5,NA,NA,NA,NA,NA,NA
TA00008,2021-2022,126,75,45,NA,NA,NA,NA,NA,NA
TA00009,2021-2022,126,61,43.5,NA,NA,NA,NA,NA,NA
TA00010,2021-2022,119,60,36,NA,NA,NA,NA,NA,NA
TA00011,2021-2022,117,60,39.5,NA,NA,NA,NA,NA,NA
TA00012,2021-2022,119,63,44,NA,NA,NA,NA,NA,NA
TA00013,2021-2022,119,64,NA,NA,NA,NA,NA,NA,NA
TA00015,2021-2022,112,95,53.5,NA,NA,NA,NA,NA,NA
TA00018,2021-2022,117,111,49.5,NA,NA,NA,NA,NA,NA
TA00019,2021-2022,117,84,61,NA,NA,NA,NA,NA,NA
TA00020,2021-2022,117,83,45,NA,NA,NA,NA,NA,NA
TA00021,2021-2022,131,115,55,NA,NA,NA,NA,NA,NA
TA00023,2021-2022,117,122,49,NA,NA,NA,NA,NA,NA
TA00024,2021-2022,117,131,49.5,NA,NA,NA,NA,NA,NA
TA00025,2021-2022,116,115,39.5,NA,NA,NA,NA,NA,NA
TA00026,2021-2022,127,138,41,NA,NA,NA,NA,NA,NA
TA00027,2021-2022,119,116,44,NA,NA,NA,NA,NA,NA
TA00028,2021-2022,123,87,44,NA,NA,NA,NA,NA,NA
TA00029,2021-2022,120,87,42,NA,NA,NA,NA,NA,NA
TA00034,2021-2022,117,80,39.5,NA,NA,NA,NA,NA,NA
TA00035,2021-2022,133,133,51.5,NA,NA,NA,NA,NA,NA
TA00036,2021-2022,120,67,41.5,NA,NA,NA,NA,NA,NA
TA00039,2021-2022,117,98,48.5,NA,NA,NA,NA,NA,NA
TA00040,2021-2022,116,107,48,NA,NA,NA,NA,NA,NA
TA00041,2021-2022,132,141,32.5,NA,NA,NA,NA,NA,NA
TA00042,2021-2022,132,125,42,NA,NA,NA,NA,NA,NA
TA00043,2021-2022,129,125,32.5,NA,NA,NA,NA,NA,NA
TA00045,2021-2022,129,87,38.5,NA,NA,NA,NA,NA,NA
TA00046,2021-2022,120,60,31,NA,NA,NA,NA,NA,NA
TA00047,2021-2022,117,100,39,NA,NA,NA,NA,NA,NA
TA00048,2021-2022,119,90,44,NA,NA,NA,NA,NA,NA
TA00050,2021-2022,116,99,NA,NA,NA,NA,NA,NA,NA
TA00052,2021-2022,116,92,41,NA,NA,NA,NA,NA,NA
TA00055,2021-2022,117,82,44,NA,NA,NA,NA,NA,NA
TA00056,2021-2022,119,95,43,NA,NA,NA,NA,NA,NA
TA00057,2021-2022,118,93,NA,NA,NA,NA,NA,NA,NA
TA00058,2021-2022,117,100,41,NA,NA,NA,NA,NA,NA
TA00062,2021-2022,117,115,41.5,NA,NA,NA,NA,NA,NA
TA00063,2021-2022,116,87,36,NA,NA,NA,NA,NA,NA
TA00064,2021-2022,118,71,39,NA,NA,NA,NA,NA,NA
TA00066,2021-2022,117,83,45,NA,NA,NA,NA,NA,NA
TA00067,2021-2022,120,73,39,NA,NA,NA,NA,NA,NA
TA00068,2021-2022,117,65,46,NA,NA,NA,NA,NA,NA
TA00070,2021-2022,120,78,53,NA,NA,NA,NA,NA,NA
TA00073,2021-2022,130,85,38,NA,NA,NA,NA,NA,NA
TA00077,2021-2022,129,105,52,NA,NA,NA,NA,NA,NA
TA00078,2021-2022,124,59,NA,NA,NA,NA,NA,NA,NA
TA00079,2021-2022,123,70,47,NA,NA,NA,NA,NA,NA
TA00082,2021-2022,118,65,52,NA,NA,NA,NA,NA,NA
TA00083,2021-2022,122,80,39,NA,NA,NA,NA,NA,NA
TA00085,2021-2022,120,83,36,NA,NA,NA,NA,NA,NA
TA00087,2021-2022,135,116,36,NA,NA,NA,NA,NA,NA
TA00088,2021-2022,124,128,52,NA,NA,NA,NA,NA,NA
TA00089,2021-2022,117,75,40,NA,NA,NA,NA,NA,NA
TA00092,2021-2022,124,96,40,NA,NA,NA,NA,NA,NA
TA00093,2021-2022,118,90,48,NA,NA,NA,NA,NA,NA
TA00094,2021-2022,127,110,43,NA,NA,NA,NA,NA,NA
TA00097,2021-2022,118,87,NA,NA,NA,NA,NA,NA,NA
TA00100,2021-2022,120,70,51,NA,NA,NA,NA,NA,NA
TA00101,2021-2022,117,110,36,NA,NA,NA,NA,NA,NA
TA00102,2021-2022,118,113,43,NA,NA,NA,NA,NA,NA
TA00103,2021-2022,126,108,45,NA,NA,NA,NA,NA,NA
TA00104,2021-2022,124,125,49,NA,NA,NA,NA,NA,NA
TA00105,2021-2022,128,119,59,NA,NA,NA,NA,NA,NA
TA00108,2021-2022,119,80,41,NA,NA,NA,NA,NA,NA
TA00110,2021-2022,116,112,47,NA,NA,NA,NA,NA,NA
TA00111,2021-2022,127,127,45,NA,NA,NA,NA,NA,NA
TA00112,2021-2022,113,89,37,NA,NA,NA,NA,NA,NA
TA00114,2021-2022,117,106,46,NA,NA,NA,NA,NA,NA
TA00115,2021-2022,124,90,50,NA,NA,NA,NA,NA,NA
TA00116,2021-2022,124,109,53,NA,NA,NA,NA,NA,NA
TA00117,2021-2022,121,82,40,NA,NA,NA,NA,NA,NA
TA00118,2021-2022,117,NA,37,NA,NA,NA,NA,NA,NA
TA00119,2021-2022,118,NA,NA,NA,NA,NA,NA,NA,NA
TA00120,2021-2022,133,104,38,NA,NA,NA,NA,NA,NA
TA00121,2021-2022,125,70,46,NA,NA,NA,NA,NA,NA
TA00123,2021-2022,119,127,46,NA,NA,NA,NA,NA,NA
TA00124,2021-2022,121,87,46,NA,NA,NA,NA,NA,NA
TA00125,2021-2022,116,90,37.1,NA,NA,NA,NA,NA,NA
TA00126,2021-2022,116,93,30,NA,NA,NA,NA,NA,NA
TA00127,2021-2022,119,100,43,NA,6,NA,NA,NA,NA
TA00128,2021-2022,119,91,31,NA,NA,NA,NA,NA,NA
TA00130,2021-2022,119,109,39,NA,NA,NA,NA,NA,NA
TA00131,2021-2022,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA00132,2021-2022,118,NA,NA,NA,NA,NA,NA,NA,NA
TA00135,2021-2022,126,NA,48,NA,NA,NA,NA,NA,NA
TA00138,2021-2022,119,118,46,NA,NA,NA,NA,NA,NA
TA00139,2021-2022,125,127,53,NA,NA,NA,NA,NA,NA
TA00141,2021-2022,123,126,NA,NA,NA,NA,NA,NA,NA
TA00143,2021-2022,129,67,45,NA,NA,NA,NA,NA,NA
TA00144,2021-2022,120,62,33,NA,NA,NA,NA,NA,NA
TA00146,2021-2022,120,89,38,NA,NA,NA,NA,NA,NA
TA00147,2021-2022,120,86,36,NA,NA,NA,NA,NA,NA
TA00148,2021-2022,116,98,41,NA,3,NA,NA,NA,NA
TA00149,2021-2022,117,105,38,NA,3,NA,NA,NA,NA
TA00150,2021-2022,117,105,41,NA,NA,NA,NA,NA,NA
TA00151,2021-2022,120,107,42,NA,NA,NA,NA,NA,NA
TA00153,2021-2022,124,63,47,NA,NA,NA,NA,NA,NA
TA00154,2021-2022,117,110,NA,NA,NA,NA,NA,NA,NA
TA00155,2021-2022,120,105,46,NA,NA,NA,NA,NA,NA
TA00156,2021-2022,119,95,45,NA,NA,NA,NA,NA,NA
TA00159,2021-2022,122,NA,42,NA,NA,NA,NA,NA,NA
TA00160,2021-2022,113,93,48,NA,NA,NA,NA,NA,NA
TA00161,2021-2022,116,67,48,NA,3,NA,NA,NA,NA
TA00162,2021-2022,121,75,42,NA,6,NA,NA,NA,NA
TA00163,2021-2022,132,104,47,NA,NA,NA,NA,NA,NA
TA00166,2021-2022,123,110,38,NA,NA,NA,NA,NA,NA
TA00168,2021-2022,123,122,44,NA,NA,NA,NA,NA,NA
TA00170,2021-2022,120,113,41,NA,NA,NA,NA,NA,NA
TA00172,2021-2022,116,95,45,NA,NA,NA,NA,NA,NA
TA00173,2021-2022,122,114,39,NA,NA,NA,NA,NA,NA
TA00174,2021-2022,118,96,51,NA,NA,NA,NA,NA,NA
TA00176,2021-2022,118,110,53,NA,NA,NA,NA,NA,NA
TA00177,2021-2022,121,66,43,NA,NA,NA,NA,NA,NA
TA00178,2021-2022,120,114,47,NA,NA,NA,NA,NA,NA
TA00179,2021-2022,117,109,55,NA,NA,NA,NA,NA,NA
TA00180,2021-2022,120,70,32,NA,NA,NA,NA,NA,NA
TA00181,2021-2022,117,103,49,NA,NA,NA,NA,NA,NA
TA00182,2021-2022,125,107,39,NA,NA,NA,NA,NA,NA
TA00184,2021-2022,120,118,56,NA,NA,NA,NA,NA,NA
TA00185,2021-2022,125,126,46,NA,NA,NA,NA,NA,NA
TA00187,2021-2022,120,80,53,NA,NA,NA,NA,NA,NA
TA00188,2021-2022,122,84,43,NA,NA,NA,NA,NA,NA
TA00189,2021-2022,123,85,47,NA,NA,NA,NA,NA,NA
TA00190,2021-2022,132,115,35,NA,6,NA,NA,NA,NA
TA00192,2021-2022,123,NA,50,NA,6,NA,NA,NA,NA
TA00193,2021-2022,118,92,45,NA,NA,NA,NA,NA,NA
TA00194,2021-2022,119,116,50,NA,NA,NA,NA,NA,NA
TA00195,2021-2022,116,85,44,NA,NA,NA,NA,NA,NA
TA00196,2021-2022,131,105,39,NA,NA,NA,NA,NA,NA
TA00197,2021-2022,120,140,44,NA,NA,NA,NA,NA,NA
TA00199,2021-2022,117,120,48,NA,NA,NA,NA,NA,NA
TA00200,2021-2022,122,60,43,NA,NA,NA,NA,NA,NA
TA00201,2021-2022,120,123,53,NA,NA,NA,NA,NA,NA
TA00203,2021-2022,117,97,45,NA,NA,NA,NA,NA,NA
TA00204,2021-2022,117,85,44,NA,NA,NA,NA,NA,NA
TA00205,2021-2022,122,115,52,NA,NA,NA,NA,NA,NA
TA00208,2021-2022,119,65,40,NA,NA,NA,NA,NA,NA
TA00209,2021-2022,118,70,46,NA,NA,NA,NA,NA,NA
TA00210,2021-2022,117,73,47,NA,NA,NA,NA,NA,NA
TA00212,2021-2022,117,64,37,NA,NA,NA,NA,NA,NA
TA00213,2021-2022,121,117,55,NA,NA,NA,NA,NA,NA
TA00215,2021-2022,117,95,47,NA,NA,NA,NA,NA,NA
TA00216,2021-2022,119,74,46,NA,NA,NA,NA,NA,NA
TA00218,2021-2022,120,98,38,NA,NA,NA,NA,NA,NA
TA00220,2021-2022,122,96,40,NA,NA,NA,NA,NA,NA
TA00224,2021-2022,122,106,54,NA,NA,NA,NA,NA,NA
TA00225,2021-2022,123,128,68,NA,NA,NA,NA,NA,NA
TA00228,2021-2022,119,104,57,NA,NA,NA,NA,NA,NA
TA00229,2021-2022,123,102,47,NA,NA,NA,NA,NA,NA
TA00230,2021-2022,123,124,54,NA,NA,NA,NA,NA,NA
TA00232,2021-2022,120,74,56,NA,NA,NA,NA,NA,NA
TA00237,2021-2022,117,75,37,NA,NA,NA,NA,NA,NA
TA00239,2021-2022,116,102,44,NA,NA,NA,NA,NA,NA
TA00242,2021-2022,117,90,45,NA,NA,NA,NA,NA,NA
TA00243,2021-2022,122,110,50,NA,NA,NA,NA,NA,NA
TA00244,2021-2022,119,60,37,NA,NA,NA,NA,NA,NA
TA00245,2021-2022,116,70,40,NA,NA,NA,NA,NA,NA
TA00246,2021-2022,123,72,35,NA,NA,NA,NA,NA,NA
TA00248,2021-2022,123,120,40,NA,NA,NA,NA,NA,NA
TA00249,2021-2022,130,131,46,NA,NA,NA,NA,NA,NA
TA00251,2021-2022,119,84,44,NA,NA,NA,NA,NA,NA
TA00252,2021-2022,118,85,43,NA,NA,NA,NA,NA,NA
TA00255,2021-2022,129,130,50,NA,NA,NA,NA,NA,NA
TA00256,2021-2022,117,68,42,NA,NA,NA,NA,NA,NA
TA00258,2021-2022,118,66,38,NA,NA,NA,NA,NA,NA
TA00259,2021-2022,116,92,55,NA,NA,NA,NA,NA,NA
TA00262,2021-2022,116,100,NA,NA,NA,NA,NA,NA,NA
TA00263,2021-2022,123,78,39,NA,NA,NA,NA,NA,NA
TA00265,2021-2022,117,85,51,NA,NA,NA,NA,NA,NA
TA00266,2021-2022,122,90,43,NA,NA,NA,NA,NA,NA
TA00267,2021-2022,117,70,NA,NA,NA,NA,NA,NA,NA
TA00271,2021-2022,119,82,NA,NA,NA,NA,NA,NA,NA
TA00274,2021-2022,118,82,34,NA,NA,NA,NA,NA,NA
TA00275,2021-2022,125,80,39,NA,NA,NA,NA,NA,NA
TA00276,2021-2022,121,105,40,NA,NA,NA,NA,NA,NA
TA00278,2021-2022,117,67,40,NA,NA,NA,NA,NA,NA
TA00281,2021-2022,118,63,43,NA,NA,NA,NA,NA,NA
TA00282,2021-2022,118,90,38,NA,NA,NA,NA,NA,NA
TA00283,2021-2022,116,76,50,NA,3,NA,NA,NA,NA
TA00285,2021-2022,128,70,40,NA,6,NA,NA,NA,NA
TA00286,2021-2022,120,88,41,NA,NA,NA,NA,NA,NA
TA00287,2021-2022,135,111,43,NA,NA,NA,NA,NA,NA
TA00288,2021-2022,118,66,42,NA,NA,NA,NA,NA,NA
TA00289,2021-2022,122,108,NA,NA,NA,NA,NA,NA,NA
TA00290,2021-2022,121,64,39,NA,NA,NA,NA,NA,NA
TA00291,2021-2022,119,65,43,NA,NA,NA,NA,NA,NA
TA00292,2021-2022,119,64,41,NA,3,NA,NA,NA,NA
