accenumb,agent_id,doi,days_to_heading,thousand_kernel_weight,plant_height,name,description,campaign
IG 78491,AW_32398,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78498,AW_15395,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78499,AW_29507,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78502,AW_26671,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78506,AW_32400,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78513,AW_32401,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78518,AW_32403,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78529,AW_20949,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78558,AW_29514,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78564,AW_26677,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78572,AW_32408,NA,153,NA,NA,CE1101,NA,2010-2011
IG 78577,AW_18179,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78585,AW_23828,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78587,AW_32410,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78598,AW_23829,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78605,AW_15407,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78608,AW_23832,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78609,AW_29521,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78623,AW_29525,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78645,AW_18187,NA,145,NA,NA,CE1101,NA,2010-2011
IG 78650,AW_20962,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78658,AW_18188,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78679,AW_35192,NA,138,NA,NA,CE1101,NA,2010-2011
IG 78681,AW_18190,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78682,AW_18191,NA,138,NA,NA,CE1101,NA,2010-2011
IG 78686,AW_35194,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78690,AW_26695,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78691,AW_15414,NA,138,NA,NA,CE1101,NA,2010-2011
IG 78692,AW_32424,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78694,AW_23843,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78701,AW_32426,NA,138,NA,NA,CE1101,NA,2010-2011
IG 78703,AW_29537,NA,136,NA,NA,CE1101,NA,2010-2011
IG 78709,AW_35197,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78718,AW_23926,NA,153,NA,NA,CE1101,NA,2010-2011
IG 78731,AW_23928,NA,138,NA,NA,CE1101,NA,2010-2011
IG 78737,AW_29650,NA,136,NA,NA,CE1101,NA,2010-2011
IG 78749,AW_35299,NA,134,NA,NA,CE1101,NA,2010-2011
IG 78765,AW_35302,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78775,AW_21045,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78833,AW_29657,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78837,AW_32537,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78845,AW_15511,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78854,AW_15515,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78859,AW_23941,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78860,AW_29660,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78863,AW_35309,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78866,AW_26794,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78868,AW_21060,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78871,AW_15517,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78872,AW_15518,NA,145,NA,NA,CE1101,NA,2010-2011
IG 78882,AW_35312,NA,145,NA,NA,CE1101,NA,2010-2011
IG 78887,AW_21066,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78893,AW_35314,NA,145,NA,NA,CE1101,NA,2010-2011
IG 78897,AW_23947,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78933,AW_15522,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78946,AW_18307,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78947,AW_29671,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78951,AW_23957,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78958,AW_35322,NA,145,NA,NA,CE1101,NA,2010-2011
IG 78963,AW_26807,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78965,AW_21079,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78966,AW_26808,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78967,AW_29673,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78969,AW_35324,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78972,AW_23959,NA,151,NA,NA,CE1101,NA,2010-2011
IG 78973,AW_18309,NA,153,NA,NA,CE1101,NA,2010-2011
IG 78979,AW_26810,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78981,AW_21082,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78995,AW_21084,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78996,AW_21085,NA,147,NA,NA,CE1101,NA,2010-2011
IG 78997,AW_35328,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79002,AW_18311,NA,158,NA,NA,CE1101,NA,2010-2011
IG 79005,AW_26813,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79008,AW_15525,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79071,AW_35340,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79088,AW_32562,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79097,AW_29686,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79105,AW_32564,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79192,AW_35269,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79201,AW_35270,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79210,AW_29613,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79241,AW_18264,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79242,AW_29618,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79293,AW_23911,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79299,AW_32506,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79304,AW_26767,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79310,AW_32507,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79316,AW_21018,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79331,AW_32509,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79342,AW_15485,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79366,AW_32514,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79373,AW_21026,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79375,AW_21027,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79379,AW_18276,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79381,AW_21028,NA,145,NA,NA,CE1101,NA,2010-2011
IG 79402,AW_23922,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79405,AW_26778,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79433,AW_21153,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79440,AW_26889,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79444,AW_21155,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79446,AW_32610,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79451,AW_15584,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79457,AW_18385,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79468,AW_29755,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79484,AW_24020,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79528,AW_29761,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79533,AW_21174,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79537,AW_24028,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79541,AW_35412,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79545,AW_15593,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79546,AW_24030,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79551,AW_35414,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79565,AW_29766,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79570,AW_24032,NA,153,NA,NA,CE1101,NA,2010-2011
IG 79576,AW_21180,NA,160,NA,NA,CE1101,NA,2010-2011
IG 79592,AW_24035,NA,161,NA,NA,CE1101,NA,2010-2011
IG 79609,AW_15601,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79610,AW_26904,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79613,AW_35419,NA,145,NA,NA,CE1101,NA,2010-2011
IG 79626,AW_32640,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79634,AW_24039,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79651,AW_32642,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79657,AW_29775,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79666,AW_24046,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79670,AW_15608,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79676,AW_18408,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79679,AW_32647,NA,145,NA,NA,CE1101,NA,2010-2011
IG 79685,AW_26912,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79692,AW_24048,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79693,AW_35427,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79697,AW_18413,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79704,AW_29780,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79749,AW_35438,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79795,AW_21205,NA,149,NA,NA,CE1101,NA,2010-2011
IG 79799,AW_24064,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79804,AW_18425,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79806,AW_26924,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79808,AW_26926,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79816,AW_26928,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79827,AW_35354,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79828,AW_32567,NA,138,NA,NA,CE1101,NA,2010-2011
IG 79830,AW_35355,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79839,AW_23974,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79845,AW_29690,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79868,AW_23980,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79871,AW_35362,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79885,AW_15538,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79903,AW_32575,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79907,AW_29702,NA,149,NA,NA,CE1101,NA,2010-2011
IG 79909,AW_29703,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79910,AW_29704,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79915,AW_15541,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79918,AW_29707,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79930,AW_15547,NA,153,NA,NA,CE1101,NA,2010-2011
IG 79952,AW_21113,NA,149,NA,NA,CE1101,NA,2010-2011
IG 79969,AW_23988,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79983,AW_35373,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79987,AW_18344,NA,151,NA,NA,CE1101,NA,2010-2011
IG 79990,AW_29720,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79991,AW_21119,NA,145,NA,NA,CE1101,NA,2010-2011
IG 79992,AW_29721,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79995,AW_26856,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79997,AW_21121,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79998,AW_18345,NA,147,NA,NA,CE1101,NA,2010-2011
IG 79999,AW_26857,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80003,AW_18347,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80016,AW_35376,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80024,AW_15555,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80030,AW_21124,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80051,AW_32587,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80058,AW_21131,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80090,AW_26867,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80092,AW_18362,NA,143,NA,NA,CE1101,NA,2010-2011
IG 80095,AW_15564,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80104,AW_35390,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80111,AW_32596,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80118,AW_35394,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80144,AW_21140,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80147,AW_26875,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80148,AW_32598,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80152,AW_24003,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80153,AW_15570,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80156,AW_15572,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80168,AW_24004,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80172,AW_21144,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80176,AW_26877,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80181,AW_18376,NA,136,NA,NA,CE1101,NA,2010-2011
IG 80182,AW_26879,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80186,AW_15576,NA,143,NA,NA,CE1101,NA,2010-2011
IG 80190,AW_21145,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80192,AW_32603,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80208,AW_24012,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80210,AW_21148,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80212,AW_18380,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80218,AW_26884,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80219,AW_24014,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80223,AW_24111,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80224,AW_18471,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80225,AW_29832,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80226,AW_35483,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80227,AW_24112,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80228,AW_15674,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80230,AW_24113,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80231,AW_18472,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80232,AW_15675,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80236,AW_21250,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80237,AW_21251,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80238,AW_21252,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80239,AW_35485,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80240,AW_35486,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80241,AW_24114,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80246,AW_24115,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80251,AW_35489,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80252,AW_24116,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80253,AW_15678,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80254,AW_21255,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80257,AW_18476,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80258,AW_35490,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80259,AW_29835,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80260,AW_26958,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80261,AW_29836,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80263,AW_29837,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80265,AW_15680,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80266,AW_26959,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80267,AW_21256,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80271,AW_15682,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80272,AW_24117,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80277,AW_32696,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80279,AW_32697,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80282,AW_15688,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80283,AW_21258,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80285,AW_35492,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80286,AW_32698,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80288,AW_24120,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80290,AW_29840,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80291,AW_24121,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80292,AW_18478,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80293,AW_29841,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80297,AW_18479,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80301,AW_29843,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80302,AW_18480,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80308,AW_18481,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80310,AW_18482,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80311,AW_21260,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80313,AW_35496,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80316,AW_24123,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80317,AW_24124,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80321,AW_29846,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80323,AW_29847,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80327,AW_24125,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80330,AW_32702,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80331,AW_15690,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80340,AW_32705,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80342,AW_35499,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80349,AW_32707,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80354,AW_26964,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80356,AW_29850,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80357,AW_26965,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80362,AW_24128,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80363,AW_24129,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80374,AW_29854,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80376,AW_26969,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80377,AW_35500,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80378,AW_15696,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80379,AW_18494,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80381,AW_32709,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80383,AW_24131,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80388,AW_32710,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80389,AW_32711,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80390,AW_18497,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80393,AW_29857,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80396,AW_29858,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80398,AW_32712,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80400,AW_21270,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80401,AW_35502,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80406,AW_24132,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80408,AW_21272,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80409,AW_15699,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80410,AW_29861,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80414,AW_21274,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80415,AW_21275,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80416,AW_29863,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80418,AW_32714,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80422,AW_24133,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80423,AW_29864,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80427,AW_15702,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80428,AW_15703,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80430,AW_15704,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80432,AW_26974,NA,153,NA,NA,CE1101,NA,2010-2011
IG 80433,AW_26975,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80435,AW_29866,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80436,AW_18500,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80438,AW_35505,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80439,AW_26976,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80443,AW_35506,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80448,AW_18503,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80449,AW_35507,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80453,AW_32718,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80454,AW_24136,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80458,AW_18506,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80460,AW_15707,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80461,AW_26979,NA,143,NA,NA,CE1101,NA,2010-2011
IG 80462,AW_29868,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80463,AW_18507,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80464,AW_21279,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80465,AW_18508,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80471,AW_15708,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80473,AW_21280,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80474,AW_26980,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80475,AW_24138,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80476,AW_29869,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80477,AW_21281,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80478,AW_24139,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80479,AW_32720,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80481,AW_24140,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80482,AW_26981,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80487,AW_18510,NA,153,NA,NA,CE1101,NA,2010-2011
IG 80496,AW_18511,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80498,AW_29874,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80500,AW_35512,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80502,AW_26985,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80505,AW_29875,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80506,AW_15710,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80507,AW_32725,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80508,AW_29876,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80509,AW_15711,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80510,AW_32726,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80512,AW_21282,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80513,AW_21283,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80515,AW_21284,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80787,AW_35462,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80789,AW_15656,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80796,AW_15657,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80797,AW_18445,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80804,AW_29816,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80807,AW_24084,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80812,AW_24086,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80817,AW_18448,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80822,AW_15661,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80824,AW_26947,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80827,AW_29822,NA,136,NA,NA,CE1101,NA,2010-2011
IG 80829,AW_15663,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80834,AW_24090,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80838,AW_18451,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80844,AW_24092,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80845,AW_35467,NA,143,NA,NA,CE1101,NA,2010-2011
IG 80848,AW_35468,NA,145,NA,NA,CE1101,NA,2010-2011
IG 80849,AW_32682,NA,136,NA,NA,CE1101,NA,2010-2011
IG 80850,AW_24093,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80852,AW_35470,NA,149,NA,NA,CE1101,NA,2010-2011
IG 80853,AW_32683,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80854,AW_18452,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80855,AW_21236,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80858,AW_29823,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80859,AW_18453,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80860,AW_24094,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80861,AW_24095,NA,153,NA,NA,CE1101,NA,2010-2011
IG 80862,AW_18454,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80864,AW_18455,NA,151,NA,NA,CE1101,NA,2010-2011
IG 80866,AW_18456,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80868,AW_24096,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80872,AW_26951,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80873,AW_29826,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80874,AW_24098,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80876,AW_18458,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80880,AW_29827,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80881,AW_24099,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80884,AW_35471,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80885,AW_15667,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80886,AW_15668,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80887,AW_35472,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80890,AW_35473,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80900,AW_24103,NA,147,NA,NA,CE1101,NA,2010-2011
IG 80910,AW_32690,NA,143,NA,NA,CE1101,NA,2010-2011
IG 80914,AW_21244,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80921,AW_29829,NA,138,NA,NA,CE1101,NA,2010-2011
IG 80927,AW_21245,NA,138,NA,NA,CE1101,NA,2010-2011
