genotype,days_to_heading_BLUE,plant_height_BLUE,thousand_kernel_weight_BLUE
IG 82488,NA,NA,NA
IG 82490,NA,NA,NA
IG 82491,NA,NA,NA
IG 82495,NA,NA,NA
IG 82496,152.48,100.88,NA
IG 82497,NA,NA,NA
IG 82499,NA,NA,NA
IG 82500,NA,NA,NA
IG 82501,NA,NA,NA
IG 82502,NA,NA,NA
IG 82510,NA,NA,NA
IG 82511,NA,NA,NA
IG 82512,NA,NA,NA
IG 82513,NA,NA,NA
IG 82515,NA,NA,NA
IG 82516,NA,NA,NA
IG 82518,NA,NA,NA
IG 82519,NA,NA,NA
IG 82529,NA,82.74,30.68
IG 82530,151.06,110,NA
IG 82538,NA,NA,NA
IG 82539,NA,NA,NA
IG 82541,NA,141.48,55.77
IG 82543,NA,NA,NA
IG 82544,NA,NA,NA
IG 82545,152.63,119.32,NA
IG 82547,150.36,126.26,NA
IG 82548,NA,NA,NA
IG 82549,NA,NA,NA
IG 82550,NA,NA,NA
IG 82551,NA,130.46,NA
IG 82552,NA,99.75,NA
IG 82553,NA,NA,NA
IG 82554,NA,109.47,NA
IG 82555,NA,NA,NA
IG 82556,NA,NA,NA
IG 82558,NA,108.56,NA
IG 82559,NA,NA,NA
IG 82560,NA,NA,NA
IG 82561,NA,NA,NA
IG 82562,NA,NA,NA
IG 82563,148.71,125.56,NA
IG 82564,NA,NA,NA
IG 82566,135.35,116.38,37.49
IG 82567,148.53,122.25,NA
IG 82568,NA,110.94,NA
IG 82569,NA,121.48,NA
IG 82570,150.93,127.08,41.02
IG 82571,NA,121.7,NA
IG 82572,NA,113.13,NA
IG 82573,147.29,123.4,37.77
IG 82574,149.94,114.09,NA
IG 82575,NA,NA,NA
IG 82576,NA,NA,NA
IG 82577,127.71,98.97,NA
IG 82578,128.45,89.23,36.86
IG 82579,135.57,98.43,38.13
IG 82580,NA,106.47,NA
IG 82581,NA,97.72,NA
IG 82582,NA,93.88,NA
IG 82583,NA,NA,43.41
IG 82584,NA,NA,NA
IG 82585,140.92,108.35,NA
IG 82586,NA,111.74,40.97
IG 82587,NA,139.7,NA
IG 82588,NA,NA,NA
IG 82589,NA,NA,NA
IG 82590,NA,NA,NA
IG 82591,NA,NA,NA
IG 82592,NA,NA,NA
IG 82593,NA,NA,NA
IG 82594,NA,NA,NA
IG 82595,NA,NA,NA
IG 82596,NA,NA,NA
IG 82597,NA,NA,NA
IG 82598,NA,NA,NA
IG 82599,NA,NA,NA
IG 82600,NA,NA,NA
IG 82601,NA,NA,NA
IG 82602,NA,NA,NA
IG 82603,NA,NA,NA
IG 82604,NA,NA,NA
IG 82605,NA,NA,NA
IG 82606,NA,NA,NA
IG 82607,NA,NA,NA
IG 82608,NA,NA,NA
IG 82609,NA,116.53,NA
IG 82610,NA,NA,NA
IG 82611,NA,NA,NA
IG 82612,NA,NA,NA
IG 82613,NA,NA,NA
IG 82614,NA,NA,NA
IG 82615,NA,NA,NA
IG 82616,NA,NA,NA
IG 82617,NA,NA,NA
IG 82618,NA,NA,NA
IG 82619,NA,NA,NA
IG 82620,NA,NA,NA
IG 82621,NA,NA,NA
IG 82622,NA,NA,NA
IG 82623,NA,NA,NA
IG 82624,NA,NA,NA
IG 82625,NA,105.1,NA
IG 82626,NA,94.66,NA
IG 82628,150.59,125.51,37.67
IG 82631,NA,NA,NA
IG 82632,NA,NA,NA
IG 82633,NA,NA,NA
IG 82634,NA,NA,NA
IG 82635,NA,NA,NA
IG 82636,139.58,116.35,NA
IG 82637,145,115.74,44.82
IG 82638,NA,NA,NA
IG 82639,NA,NA,NA
IG 82640,150.68,106.09,NA
IG 82642,NA,115.24,NA
IG 82643,NA,NA,NA
IG 82645,NA,NA,NA
IG 82646,NA,NA,NA
IG 82649,NA,NA,NA
IG 82651,NA,NA,NA
IG 82653,NA,131.47,NA
IG 82655,123.31,95.88,36.28
IG 82657,NA,NA,NA
IG 82660,NA,NA,43.94
IG 82661,NA,NA,NA
IG 82663,NA,116.72,NA
IG 82664,NA,110.51,NA
IG 82665,NA,NA,NA
IG 82666,NA,NA,NA
IG 82667,NA,NA,NA
IG 82668,NA,NA,NA
IG 82669,NA,NA,NA
IG 82670,NA,NA,NA
IG 82671,NA,NA,NA
IG 82673,NA,NA,NA
IG 82674,NA,NA,NA
IG 82675,NA,NA,NA
IG 82676,NA,NA,NA
IG 82677,NA,NA,NA
IG 82678,NA,112.04,NA
IG 82679,NA,NA,NA
IG 82681,NA,95.04,NA
IG 82683,NA,NA,NA
IG 82686,NA,106.14,NA
IG 82687,148.66,125.87,NA
IG 82688,148.95,121.36,NA
IG 82689,NA,111.28,NA
IG 82690,148.7,124.54,NA
IG 82691,145.47,112.5,NA
IG 82692,NA,NA,NA
IG 82693,NA,104.64,NA
IG 82694,NA,103.48,NA
IG 82695,NA,122.46,NA
IG 82696,146.82,111.83,NA
IG 82697,NA,NA,NA
IG 82698,NA,104.09,NA
IG 82699,NA,NA,NA
IG 82700,NA,NA,NA
IG 82701,NA,NA,NA
IG 82702,NA,NA,NA
IG 82703,NA,NA,NA
IG 82704,NA,106.28,NA
IG 82705,NA,104.29,NA
IG 82706,NA,NA,NA
IG 82707,NA,NA,NA
IG 82708,NA,97.51,NA
IG 82709,NA,131.09,NA
IG 82710,NA,119.28,NA
IG 82711,NA,128.5,38.36
IG 82712,NA,NA,NA
IG 82713,NA,89.16,NA
IG 82714,NA,NA,NA
IG 82715,NA,109.46,NA
IG 82716,NA,NA,NA
IG 82717,NA,110.49,NA
IG 82718,NA,NA,NA
IG 82719,NA,110.41,NA
IG 82720,NA,109.87,NA
IG 82721,146.26,117.4,39.47
IG 82722,145.04,106.4,37.21
IG 82723,NA,NA,NA
IG 82724,NA,115.29,NA
IG 82725,146.48,121.09,NA
IG 82726,139.16,100.09,38.67
IG 82727,144.51,114.1,36.62
IG 82728,NA,131.29,NA
IG 82729,NA,113.87,NA
IG 82730,NA,NA,NA
IG 82731,144.82,118.55,42.52
IG 82732,145.17,114.56,39.22
IG 82733,NA,91.35,NA
IG 82734,NA,NA,NA
IG 82735,NA,NA,NA
IG 82736,NA,NA,NA
IG 82737,141.2,120.34,41.99
IG 82738,NA,99.31,NA
IG 82739,NA,NA,NA
IG 82740,NA,93.86,NA
IG 82741,147.82,111.54,NA
IG 82743,150.02,110.11,32.92
IG 82744,155.55,118.73,47.07
IG 82745,NA,127.91,NA
IG 82746,NA,109.08,NA
IG 82747,NA,122.64,NA
IG 82748,145.91,127.54,38.32
IG 82749,NA,117.48,NA
IG 82750,NA,105.5,NA
IG 82752,NA,112.64,NA
IG 82753,NA,111.35,38.73
IG 82754,NA,101.04,NA
IG 82755,136.73,118.4,35.48
IG 82756,NA,NA,NA
IG 82757,NA,NA,NA
IG 82758,NA,NA,NA
IG 82759,142.26,104.57,40.27
IG 82760,NA,NA,NA
IG 82761,NA,NA,NA
IG 82762,NA,88.32,NA
IG 82763,NA,NA,NA
IG 82764,NA,NA,NA
IG 82765,NA,NA,NA
IG 82766,149.8,112.9,41.65
IG 82767,NA,122.01,NA
IG 82768,143.57,113.9,41.57
IG 82769,NA,NA,NA
IG 82770,143.73,99.92,36.58
IG 82771,133.35,96.34,NA
IG 82772,NA,NA,NA
IG 82773,NA,NA,NA
IG 82774,NA,117.08,NA
IG 82775,142.35,113.35,39.47
IG 82776,NA,109.53,NA
IG 82777,NA,NA,NA
IG 82778,NA,94.41,NA
IG 82779,139.07,98.1,NA
IG 82780,NA,100.73,NA
IG 82781,NA,115.34,NA
IG 82782,NA,111.46,42.79
IG 82783,NA,92.1,NA
IG 82784,NA,108.62,NA
IG 82785,144.08,114.28,43.37
IG 82786,NA,NA,NA
IG 82787,149.54,123,42.08
IG 82788,133.83,121.76,NA
IG 82789,NA,120.43,NA
IG 82790,147.61,117.12,NA
IG 82791,NA,NA,NA
IG 82792,NA,NA,NA
IG 82793,146.29,116.53,39.42
IG 82794,NA,NA,NA
IG 82795,143.98,123.2,36.88
IG 82796,NA,126.9,NA
IG 82797,NA,122.98,NA
IG 82798,NA,87.75,NA
IG 82799,NA,NA,NA
IG 82800,NA,111.77,NA
IG 82801,NA,120.6,NA
IG 82802,145.58,116.68,NA
IG 82803,NA,NA,NA
IG 82804,NA,NA,NA
IG 82805,NA,NA,NA
IG 82806,NA,NA,NA
IG 82808,145.08,126,38.87
IG 82809,141.52,108.14,38.37
IG 82810,NA,121.06,NA
IG 82811,138.27,102.49,45.38
IG 82812,NA,95.13,NA
IG 82813,NA,NA,NA
IG 82814,NA,NA,NA
IG 82815,145.73,112.99,39.08
IG 82816,NA,NA,NA
IG 82817,NA,NA,NA
IG 82818,NA,112.53,NA
IG 82819,NA,NA,NA
IG 82820,137.6,124.75,43.22
IG 82821,NA,NA,NA
IG 82823,NA,109.47,NA
IG 82824,134.85,111.83,40.57
IG 82825,149.69,121.63,40.78
IG 82826,NA,112.45,NA
IG 82827,NA,119.08,NA
IG 82828,147.54,125.08,NA
IG 82829,142.2,99.51,NA
IG 82830,147.33,131.44,NA
IG 82831,144.26,119.7,39.02
IG 82833,NA,NA,NA
IG 82834,145.11,128.18,NA
IG 82835,NA,121.95,NA
IG 82836,148.29,127.44,38.82
IG 82837,NA,NA,NA
IG 82838,NA,NA,NA
IG 82839,159.29,123.94,40.03
IG 82840,149.66,110.89,NA
IG 82841,NA,135.85,NA
IG 82842,132.75,58.54,35.84
IG 82843,149.88,115.01,50.07
IG 82844,NA,NA,NA
IG 82845,NA,114.68,NA
IG 82847,144.74,110.51,NA
IG 82848,NA,110.68,NA
IG 82849,NA,112.46,NA
IG 82850,NA,102.75,NA
IG 82851,NA,NA,NA
IG 82852,NA,129.1,NA
IG 82853,133.57,110.49,39.16
IG 82854,NA,NA,NA
IG 82855,NA,NA,NA
IG 82856,NA,98.4,NA
IG 82857,NA,113.95,NA
IG 82858,NA,NA,NA
IG 82859,144.88,104.09,NA
IG 82860,147.31,114.38,39.36
IG 82861,126.29,85.22,NA
IG 82862,NA,110.28,NA
IG 82863,NA,NA,NA
IG 82864,NA,125.93,NA
IG 82865,NA,110.97,NA
IG 82866,NA,NA,NA
IG 82867,142.35,116.72,37.95
IG 82868,NA,118.69,NA
IG 82869,NA,NA,NA
IG 82870,NA,93.31,NA
IG 82872,NA,120.29,NA
IG 82873,150.54,122.57,NA
IG 82874,NA,NA,NA
IG 82875,NA,104.66,NA
IG 82876,NA,NA,NA
IG 82877,NA,NA,NA
IG 82878,NA,NA,NA
IG 82879,NA,120.29,NA
IG 82880,NA,89.24,NA
IG 82881,NA,NA,NA
IG 82882,NA,119.96,NA
IG 82883,133.76,92.96,NA
IG 82884,NA,NA,NA
IG 82885,150.32,121.87,NA
IG 82886,148.59,126.6,NA
IG 82887,NA,107.04,NA
IG 82888,NA,94.62,NA
IG 82889,NA,NA,NA
IG 82890,NA,NA,NA
IG 82891,133.24,101.46,40.28
IG 82892,151.38,124.41,NA
IG 82893,141.7,105.43,45.77
IG 82894,NA,NA,NA
IG 82895,NA,NA,NA
IG 82896,NA,NA,NA
IG 82897,NA,NA,NA
IG 82898,NA,NA,NA
IG 82899,NA,103.65,41.1
IG 82900,NA,93.48,NA
IG 82901,NA,NA,NA
IG 82903,NA,96.5,NA
IG 82904,NA,NA,NA
IG 82905,NA,NA,NA
IG 82906,NA,78.97,NA
IG 82907,NA,NA,NA
IG 82908,NA,NA,NA
IG 82909,135.32,114.26,40.57
IG 82910,NA,81.95,NA
IG 82912,NA,102.92,NA
IG 82913,145.11,120.61,NA
IG 82914,NA,NA,NA
IG 82915,NA,120.1,NA
IG 82916,NA,109.3,NA
IG 82917,NA,114.7,NA
IG 82918,NA,NA,NA
IG 82919,NA,NA,NA
IG 82920,NA,NA,NA
IG 82921,146.25,122.33,NA
IG 82922,NA,NA,NA
IG 82923,NA,NA,NA
IG 82924,147.32,120.29,NA
IG 82925,NA,103.12,NA
IG 82926,146.82,107.44,43.02
IG 82927,150.65,113.66,NA
IG 82928,150.06,114.07,NA
IG 82929,NA,NA,NA
IG 82930,NA,NA,NA
IG 82931,147.03,102.84,33.97
IG 82933,NA,NA,NA
IG 82934,153.53,121.85,39.49
IG 82935,NA,NA,NA
IG 82936,NA,NA,NA
IG 82937,136.46,105.23,NA
IG 82939,NA,NA,NA
IG 82940,NA,98.92,NA
IG 82941,NA,NA,NA
IG 82943,NA,NA,NA
IG 82944,NA,NA,NA
IG 82945,NA,111.01,NA
IG 82946,NA,116.27,NA
IG 82948,137.07,101.27,NA
IG 82949,NA,NA,NA
IG 82950,134.31,88.2,44.56
IG 82951,149.42,129.46,NA
IG 82952,141.81,109.59,50.11
IG 82953,142.94,116.65,NA
IG 82954,NA,96.77,NA
IG 82955,NA,NA,NA
IG 82956,141.69,118.54,NA
IG 82957,NA,127.04,NA
IG 82958,NA,122.47,NA
IG 82959,NA,NA,NA
IG 82960,NA,NA,NA
IG 82961,NA,132.98,NA
IG 82962,NA,111.59,NA
IG 82963,142.67,112.61,NA
IG 82964,NA,108.69,NA
IG 82965,126.19,97.85,NA
IG 82966,145.71,120.04,44.98
IG 82967,NA,108.49,NA
IG 82968,136.04,99.8,NA
IG 82969,145.38,126.65,NA
IG 82970,136.53,126.78,43.67
IG 82971,141.73,113.57,41.57
IG 82972,NA,NA,NA
IG 82973,NA,111.03,NA
IG 82974,145.74,113.78,51.67
IG 82975,NA,107.53,NA
IG 82976,NA,113.9,NA
IG 82977,NA,115.69,NA
IG 82978,NA,NA,NA
IG 82979,NA,NA,NA
IG 82980,145.74,116.62,NA
IG 82981,NA,104.7,NA
IG 82982,143.7,112.87,37.77
IG 82983,NA,112.05,NA
IG 82984,NA,112.32,NA
IG 82985,NA,123.9,NA
IG 82986,NA,118.58,NA
IG 82987,NA,114.7,NA
IG 82988,NA,104.7,NA
IG 82989,NA,102.05,NA
IG 82990,NA,NA,NA
IG 82991,NA,NA,NA
IG 82992,NA,NA,NA
IG 82993,NA,94.32,NA
IG 82994,NA,NA,NA
IG 82995,NA,107.49,NA
IG 82996,NA,NA,NA
IG 82997,NA,108.75,NA
IG 82998,NA,NA,NA
IG 82999,NA,NA,NA
IG 83000,NA,NA,NA
IG 83001,144.63,106.61,NA
IG 83002,NA,NA,NA
IG 83004,145.48,102.87,NA
IG 83005,NA,118.95,NA
IG 83006,NA,113.51,NA
IG 83007,NA,115.51,NA
IG 83008,NA,121.32,NA
IG 83010,NA,121.9,NA
IG 83011,143.81,119.34,NA
IG 83012,159.53,90.93,NA
IG 83013,NA,117,NA
IG 83014,NA,115.17,NA
IG 83015,NA,127.44,NA
IG 83016,NA,115.01,NA
IG 83017,NA,109.71,NA
IG 83018,NA,NA,NA
IG 83019,NA,NA,NA
IG 83020,NA,113.64,NA
IG 83021,NA,NA,NA
IG 83022,NA,NA,NA
IG 83023,NA,NA,NA
IG 83024,NA,NA,NA
IG 83025,NA,NA,NA
IG 83026,NA,130.08,NA
IG 83027,NA,NA,NA
IG 83028,140.92,99.81,NA
IG 83029,NA,NA,NA
IG 83030,141.98,115.37,NA
IG 83031,NA,NA,NA
IG 83032,NA,119.65,NA
IG 83033,142.81,123.18,NA
IG 83034,145.73,105.33,40.57
IG 83036,NA,115.57,NA
IG 83037,NA,131.27,NA
IG 83038,146.34,105.63,NA
IG 83039,NA,NA,NA
IG 83040,140.22,103.17,NA
IG 83042,NA,123.5,NA
IG 83043,NA,NA,NA
IG 83044,NA,NA,NA
IG 83045,NA,119.7,36.37
IG 83046,NA,83.12,NA
IG 83048,NA,82.09,34.25
IG 83049,NA,NA,NA
IG 83050,NA,NA,NA
IG 83051,NA,NA,NA
IG 83052,NA,112.09,NA
IG 83054,NA,NA,NA
IG 83056,NA,NA,NA
IG 83060,148.26,116.05,NA
IG 83065,NA,106.55,NA
IG 83069,149.26,116.32,NA
IG 83075,143.97,123,NA
IG 83076,NA,NA,NA
IG 83077,NA,NA,NA
IG 83078,138.65,102.04,35.48
IG 83079,145.18,120,36.82
IG 83084,NA,NA,NA
IG 83085,NA,NA,NA
IG 83086,145.07,137.15,38.38
IG 83087,NA,NA,NA
IG 83088,NA,NA,NA
IG 83091,140.56,120.57,48.12
IG 83092,NA,141.72,NA
IG 83095,NA,NA,NA
IG 83102,NA,NA,NA
IG 83103,NA,NA,NA
IG 83104,NA,NA,34.1
IG 83105,NA,NA,NA
IG 83106,NA,NA,NA
IG 83107,NA,NA,NA
IG 83108,NA,NA,NA
IG 83113,NA,NA,NA
IG 83114,NA,NA,NA
IG 83115,NA,NA,NA
IG 83116,NA,NA,NA
IG 83117,NA,130.85,NA
IG 83118,NA,NA,NA
IG 83119,NA,NA,NA
IG 83120,NA,NA,NA
IG 83121,NA,NA,NA
IG 83122,NA,NA,NA
IG 83124,NA,NA,NA
IG 83126,NA,110.58,NA
IG 83127,NA,NA,NA
IG 83128,NA,NA,NA
IG 83129,NA,NA,NA
IG 83131,NA,124.4,NA
IG 83132,NA,NA,NA
IG 83133,NA,NA,NA
IG 83134,NA,NA,NA
IG 83135,NA,NA,NA
IG 83136,NA,NA,NA
IG 83137,NA,NA,NA
IG 83138,NA,NA,NA
IG 83139,NA,108.61,NA
IG 83140,NA,NA,NA
IG 83141,NA,NA,NA
IG 83143,NA,111.57,NA
IG 83144,NA,121.93,NA
IG 83145,NA,NA,NA
IG 83146,NA,NA,NA
IG 83147,NA,NA,NA
IG 83148,NA,NA,NA
IG 83149,NA,NA,NA
IG 83150,NA,NA,NA
IG 83151,NA,NA,NA
IG 83152,NA,NA,NA
IG 83153,NA,126.41,NA
IG 83154,NA,NA,NA
IG 83155,NA,NA,NA
IG 83157,NA,124.07,NA
IG 83158,NA,NA,36.1
IG 83159,NA,NA,NA
IG 83160,NA,NA,NA
IG 83161,NA,NA,NA
IG 83162,NA,NA,NA
IG 83163,NA,NA,NA
IG 83164,NA,NA,NA
IG 83167,NA,NA,NA
IG 83169,NA,NA,NA
IG 83170,NA,113.24,NA
IG 83172,NA,NA,NA
IG 83174,NA,NA,NA
IG 83175,NA,NA,NA
IG 83176,NA,NA,NA
IG 83177,NA,NA,NA
IG 83178,NA,NA,NA
IG 83180,NA,NA,NA
IG 83182,NA,NA,NA
IG 83183,NA,125.44,NA
IG 83184,NA,NA,NA
IG 83186,NA,NA,NA
IG 83188,NA,NA,NA
IG 83190,NA,NA,NA
IG 83194,NA,NA,NA
IG 83195,NA,NA,NA
IG 83197,NA,NA,NA
IG 83198,NA,NA,NA
IG 83199,NA,NA,NA
IG 83200,NA,NA,NA
IG 83201,NA,NA,NA
IG 83202,NA,NA,37.72
IG 83203,150.23,125.03,NA
IG 83205,NA,NA,NA
IG 83206,NA,130.08,NA
IG 83208,NA,NA,NA
IG 83210,NA,NA,NA
IG 83212,NA,NA,NA
IG 83215,NA,115.57,27.12
IG 83216,129.44,96.7,33.12
IG 83217,NA,NA,NA
IG 83218,NA,NA,NA
IG 83219,NA,119.18,NA
IG 83220,NA,NA,NA
IG 83221,NA,133.31,NA
IG 83222,NA,136.1,NA
IG 83223,NA,NA,NA
IG 83224,NA,NA,NA
IG 83225,NA,NA,NA
IG 83226,NA,NA,NA
IG 83228,NA,NA,NA
IG 83231,NA,NA,NA
IG 83232,NA,NA,NA
IG 83233,NA,NA,NA
IG 83234,NA,112.1,NA
IG 83235,149.86,98.77,32.97
IG 83236,NA,NA,NA
IG 83239,NA,NA,NA
IG 83240,NA,NA,NA
IG 83244,134.4,91.58,36.12
IG 83245,NA,NA,NA
IG 83246,NA,NA,NA
IG 83247,NA,101.69,NA
IG 83248,NA,113.44,NA
IG 83253,NA,NA,NA
IG 83256,NA,NA,NA
IG 83261,NA,80.75,23.17
IG 83262,NA,82.54,NA
IG 83263,140.37,119.36,NA
IG 83265,148.28,117.18,NA
IG 83266,NA,NA,NA
IG 83273,NA,NA,NA
IG 83274,NA,NA,NA
IG 83275,NA,114.65,NA
IG 83279,NA,NA,NA
IG 83282,NA,115.53,NA
IG 83283,NA,NA,NA
IG 83285,NA,123.15,NA
IG 83287,NA,NA,NA
IG 83289,NA,NA,NA
IG 83290,NA,NA,NA
IG 83292,NA,NA,NA
IG 83293,NA,NA,NA
IG 83295,NA,NA,NA
IG 83296,126.84,104.38,NA
IG 83298,NA,83.42,29.57
IG 83299,NA,NA,NA
IG 83300,NA,NA,NA
IG 83302,NA,NA,38.8
IG 83303,NA,NA,NA
IG 83304,NA,NA,46.24
IG 83306,NA,NA,NA
IG 83307,NA,NA,46.87
IG 83308,NA,NA,NA
IG 83309,NA,NA,37.56
IG 83310,NA,NA,NA
IG 83312,NA,101.2,NA
IG 83314,NA,123.45,43.38
IG 83315,NA,NA,NA
IG 83316,NA,NA,NA
IG 83317,NA,NA,NA
IG 83318,NA,NA,NA
IG 83319,NA,NA,45.5
IG 83325,NA,110.17,NA
IG 83326,NA,NA,NA
IG 83328,NA,NA,NA
IG 83329,NA,NA,NA
IG 83330,NA,NA,NA
IG 83332,NA,NA,NA
IG 83333,NA,NA,NA
IG 83339,NA,NA,37.89
IG 83340,NA,NA,NA
IG 83342,NA,NA,NA
IG 83343,NA,NA,NA
IG 83345,NA,NA,NA
IG 83346,NA,NA,NA
IG 83348,NA,NA,NA
IG 83350,NA,NA,NA
IG 83355,NA,NA,NA
IG 83356,NA,NA,NA
IG 83358,NA,NA,NA
IG 83360,NA,NA,NA
IG 83361,NA,138.84,NA
IG 83366,133.12,97.72,36.11
IG 83367,133.19,86.45,32.1
IG 83369,NA,NA,NA
IG 83370,NA,NA,NA
IG 83373,NA,NA,NA
IG 83374,NA,NA,NA
IG 83376,NA,NA,NA
IG 83377,NA,NA,NA
IG 83378,NA,NA,NA
IG 83379,NA,111.81,NA
IG 83381,NA,NA,38.21
IG 83382,NA,129.53,NA
IG 83384,NA,NA,NA
IG 83385,NA,NA,NA
IG 83386,NA,NA,NA
IG 83388,NA,128.89,NA
IG 83391,NA,NA,NA
IG 83392,NA,NA,NA
IG 83394,NA,NA,NA
IG 83396,NA,NA,NA
IG 83398,NA,NA,NA
IG 83399,NA,NA,NA
IG 83402,NA,138.46,NA
IG 83403,149.25,128.02,NA
IG 83404,NA,124.54,NA
IG 83408,NA,NA,NA
IG 83409,NA,NA,32.31
IG 83412,NA,NA,NA
IG 83413,NA,NA,NA
IG 83414,152.53,129.39,NA
IG 83415,NA,NA,NA
IG 83418,150.25,122.45,NA
IG 83420,NA,121.07,NA
IG 83422,NA,133.15,NA
IG 83423,NA,NA,NA
IG 83424,NA,NA,NA
IG 83426,NA,124.11,NA
IG 83428,NA,NA,NA
IG 83429,NA,128.73,NA
IG 83430,151.22,120.02,NA
IG 83431,150.5,127.23,NA
IG 83432,NA,NA,NA
IG 83433,NA,129.82,NA
IG 83435,NA,NA,NA
IG 83436,NA,NA,NA
IG 83437,NA,NA,NA
IG 83438,NA,NA,NA
IG 83439,NA,NA,NA
IG 83440,NA,NA,NA
IG 83441,NA,NA,NA
IG 83442,NA,NA,NA
IG 83443,NA,136.17,NA
IG 83445,NA,NA,NA
IG 83446,NA,NA,NA
IG 83449,NA,128.48,NA
IG 83450,NA,NA,NA
IG 83453,NA,NA,NA
IG 83457,NA,129.86,NA
IG 83458,NA,121.11,NA
IG 83461,NA,119.12,NA
IG 83462,NA,NA,NA
IG 83463,NA,NA,35.52
IG 83464,NA,NA,NA
IG 83465,NA,NA,NA
IG 83467,NA,NA,NA
IG 83468,NA,NA,NA
IG 83469,NA,NA,NA
IG 83470,NA,104.29,NA
IG 83471,NA,NA,30.03
IG 83472,NA,107.98,NA
IG 83473,NA,NA,NA
IG 83474,NA,NA,28
IG 83475,NA,108.17,NA
IG 83476,NA,NA,27.27
IG 83477,NA,NA,NA
IG 83479,NA,NA,NA
IG 83481,116.88,103.71,28.43
IG 83482,NA,NA,30.12
IG 83483,NA,95.54,23.94
IG 83484,NA,90.53,NA
IG 83519,NA,90.04,NA
IG 83520,NA,NA,NA
IG 83521,NA,NA,NA
IG 83522,NA,NA,NA
IG 83523,NA,NA,NA
IG 83524,NA,NA,NA
IG 83525,NA,NA,NA
IG 83526,NA,88.33,NA
IG 83527,NA,NA,NA
IG 83528,NA,NA,NA
IG 83530,NA,NA,NA
IG 83531,NA,NA,NA
IG 83532,NA,NA,NA
IG 83533,NA,NA,NA
IG 83534,NA,NA,NA
IG 83535,NA,NA,NA
IG 83536,NA,NA,NA
IG 83537,NA,NA,NA
IG 83538,NA,99.02,NA
IG 83539,144.76,88.78,NA
IG 83540,NA,NA,NA
IG 83541,NA,NA,NA
IG 83542,NA,NA,NA
IG 83544,NA,NA,NA
IG 83545,NA,NA,NA
IG 83549,NA,NA,NA
IG 83553,NA,NA,NA
IG 83554,NA,NA,NA
IG 83555,NA,NA,NA
IG 83556,NA,NA,NA
IG 83557,NA,NA,NA
IG 83559,NA,NA,NA
IG 83562,140.86,89.54,38.22
IG 83563,NA,NA,NA
IG 83564,135.45,101.3,NA
IG 83565,NA,95,NA
IG 83566,NA,NA,NA
IG 83567,NA,NA,NA
IG 83570,NA,NA,NA
IG 83571,NA,NA,NA
IG 83576,NA,NA,NA
IG 83582,142.68,111.85,41.66
IG 83584,NA,NA,NA
IG 83585,NA,NA,NA
IG 83587,NA,NA,NA
IG 83588,NA,120.48,NA
IG 83589,NA,NA,NA
IG 83590,NA,NA,NA
IG 83591,NA,NA,NA
IG 83593,NA,NA,NA
IG 83594,NA,NA,31.27
IG 83595,NA,NA,NA
IG 83596,NA,NA,NA
IG 83599,NA,NA,NA
IG 83601,NA,NA,NA
IG 83602,NA,NA,NA
IG 83603,NA,NA,33.97
IG 83604,NA,NA,NA
IG 83605,NA,NA,NA
IG 83606,NA,129.79,NA
IG 83608,NA,NA,NA
IG 83609,NA,NA,NA
IG 83610,NA,NA,NA
IG 83614,NA,NA,NA
IG 83616,NA,NA,NA
IG 83620,NA,97.39,NA
IG 83621,NA,95.43,NA
IG 83623,NA,NA,NA
IG 83624,NA,NA,NA
IG 83626,NA,NA,NA
IG 83627,NA,NA,NA
IG 83629,NA,NA,NA
IG 83631,NA,NA,NA
IG 83632,NA,110.08,NA
IG 83633,NA,105.95,NA
IG 83634,NA,NA,NA
IG 83635,NA,NA,NA
IG 83636,NA,NA,NA
IG 83637,NA,NA,NA
IG 83640,NA,NA,NA
IG 83642,NA,NA,NA
IG 83643,NA,123.81,NA
IG 83644,NA,146.32,NA
IG 83645,NA,NA,NA
IG 83646,NA,NA,NA
IG 83647,NA,NA,NA
IG 83648,NA,NA,NA
IG 83649,NA,147.41,NA
IG 83650,NA,NA,NA
IG 83651,NA,NA,NA
IG 83652,NA,NA,NA
IG 83656,NA,NA,NA
IG 83657,NA,NA,NA
IG 83661,NA,NA,NA
IG 83662,NA,NA,39.07
IG 83663,NA,NA,NA
IG 83665,NA,NA,NA
IG 83666,NA,NA,NA
IG 83668,NA,130.84,NA
IG 83670,NA,NA,NA
IG 83671,NA,NA,NA
IG 83672,NA,NA,NA
IG 83673,NA,NA,NA
IG 83679,NA,NA,NA
IG 83680,NA,NA,NA
IG 83687,NA,NA,NA
IG 83693,NA,NA,NA
IG 83706,NA,99.16,NA
IG 83713,NA,NA,NA
IG 83719,NA,NA,NA
IG 83745,NA,NA,NA
IG 83746,136.38,88.89,NA
IG 83747,NA,NA,NA
IG 83748,NA,NA,NA
IG 83749,NA,NA,NA
IG 83750,NA,NA,NA
IG 83751,NA,NA,NA
IG 83752,NA,NA,NA
IG 83756,NA,NA,NA
IG 83757,NA,NA,NA
IG 83758,NA,NA,NA
IG 83759,NA,NA,NA
IG 83760,148.75,133.49,NA
IG 83762,NA,NA,NA
IG 83763,138.26,94.93,NA
IG 83765,NA,NA,NA
IG 83766,136.99,89.34,NA
IG 83767,NA,NA,NA
IG 83768,NA,NA,NA
IG 83769,NA,NA,NA
